-71.2,84.0,276.5900628888679,0.0
-61.6,66.0,280.97945301867225,0.0
-58.400000000000006,62.4,283.3066683074903,0.0
-52.0,56.4,286.7255289538854,0.0
-48.800000000000004,52.8,290.7441757082972,0.0
-48.0,51.6,293.893231552188,0.0
-45.6,45.6,298.21793935039716,0.0
-43.2,43.199999999999996,298.21793935039716,0.0
-34.4,42.0,295.060984680808,0.0
-33.6,36.0,290.1905626526776,0.0
-32.800000000000004,32.4,286.4748258401366,0.0
-32.0,28.799999999999997,289.6431603203737,0.0
-28.0,25.2,294.47627874135793,0.0
-26.400000000000002,24.0,299.3759735226112,0.0
-24.8,22.8,293.91506605285286,0.0
-22.400000000000002,21.599999999999998,291.97115584611834,0.0
-20.0,19.2,297.6488201171043,0.0
-19.200000000000003,20.4,293.655627651249,0.0
-16.8,27.599999999999998,285.5681926578988,0.0
-18.400000000000002,34.8,276.1250348967085,0.0
-14.4,43.199999999999996,283.01612963171664,0.0
-15.200000000000001,46.8,290.3765280318065,0.0
-10.4,45.6,285.0395385192895,0.0
-13.600000000000001,44.4,294.18454868499305,0.0
-9.600000000000001,46.8,285.88087427789173,0.0
-8.0,43.199999999999996,285.88087427789173,0.0
-7.2,37.199999999999996,281.9334963824109,0.0
-2.4000000000000004,25.2,284.6676986608837,0.0
-4.800000000000001,15.6,288.40604923580634,0.0
-0.8,4.8,294.8415246693425,0.0
-0.8,0.0,290.1381406734421,0.0
0.0,-8.4,286.09347836028934,0.0
1.6,-8.4,292.73446982192144,0.0
2.4000000000000004,-9.6,292.73446982192144,0.0
2.4000000000000004,-9.6,296.812894109887,0.0
2.4000000000000004,-13.2,290.42900964112425,0.0
3.2,-13.2,289.57186499899785,0.0
4.0,-14.399999999999999,290.42900964112425,0.0
5.6000000000000005,-19.2,288.41077532161523,0.0
3.2,-18.0,284.0717711831081,0.0
6.4,-22.8,282.91936981849346,0.0
6.4,-22.8,282.05964118594284,0.0
7.2,-26.4,276.6258743721646,0.0
6.4,-28.799999999999997,277.47359707216765,0.0
6.4,-30.0,279.7637631996042,0.0
7.2,-25.2,288.1155975537605,0.0
9.600000000000001,-32.4,287.2701243360491,0.0
11.200000000000001,-34.8,286.392884013664,0.0
12.0,-37.199999999999996,284.9697695671606,0.0
12.8,-37.199999999999996,285.53788213299765,0.0
12.0,-38.4,285.8528543267504,0.0
15.200000000000001,-34.8,287.8255434789569,0.0
12.8,-40.8,285.25363798192063,0.0
12.8,-43.199999999999996,281.19643512958936,0.0
13.600000000000001,-44.4,278.58635995043124,0.0
10.4,-46.8,267.96336496147853,0.0
16.0,-45.6,265.32149651065185,0.0
15.200000000000001,-45.6,263.2870937189947,0.0
11.200000000000001,-74.39999999999999,228.51519379530646,0.0
6.4,-93.6,177.76406159461357,0.0
8.0,-82.8,141.25217770695804,0.0
3.2,-56.4,80.7148941352674,0.0
-21.6,12.0,-14.579439931289926,0.0
-173.60000000000002,31.2,-165.31646605205856,0.0
-170.4,30.0,-159.46114366200527,0.0
-171.20000000000002,19.2,-138.25151782036528,0.0
-171.20000000000002,30.0,-151.97009133855215,0.0
-170.4,31.2,-146.850832881894,0.0
-170.4,27.599999999999998,-146.48433855740075,0.0
-172.0,30.0,-137.24955865029835,0.0
-170.4,30.0,-127.5731033114788,0.0
-170.4,25.2,-107.05353964868698,0.0
-178.4,33.6,-103.67706598809934,0.0
-172.0,26.4,-106.69596998826353,0.0
-204.0,27.599999999999998,-58.47828964069856,0.0
-204.8,28.799999999999997,-54.79726026720789,0.0
-209.60000000000002,75.6,-9.399646642986966,0.0
-208.8,74.39999999999999,-0.19996001599201918,0.0
-209.60000000000002,84.0,15.137132789074087,0.0
-208.8,112.8,17.795686456456508,0.0
-208.0,109.2,28.554350958670966,0.0
-208.8,126.0,38.7386857756224,0.0
-208.8,136.79999999999998,35.25490857890708,0.0
-202.4,147.6,40.2130928353875,0.0
-204.8,151.2,50.250069483051504,0.0
-204.8,166.79999999999998,64.5140645210227,0.0
-213.60000000000002,187.2,93.55197134196851,0.0
-211.20000000000002,194.4,92.44264207353586,0.0
-209.60000000000002,202.79999999999998,98.44925600865838,0.0
-210.4,222.0,112.86178178846768,0.0
-214.4,223.2,113.9650274910316,0.0
-214.4,230.39999999999998,121.99470903173858,0.0
-214.4,231.6,127.07641533418672,0.0
-216.0,236.39999999999998,147.38689757752906,0.0
-206.4,240.0,133.09674299619525,0.0
-204.8,259.2,148.16765356209783,0.0
-182.4,261.59999999999997,178.7991282701742,0.0
-184.8,274.8,189.67436457810965,0.0
-187.20000000000002,278.4,195.02459115528677,0.0
-187.20000000000002,276.0,179.73448515333405,0.0
-204.8,284.4,180.8699324726672,0.0
-208.8,285.59999999999997,185.67532708996578,0.0
-208.8,288.0,182.88803239234255,0.0
-212.8,286.8,178.08075546808328,0.0
-213.60000000000002,289.2,191.46313024210542,0.0
-207.20000000000002,289.2,181.77052304979668,0.0
-207.20000000000002,291.59999999999997,187.58201076122396,0.0
-202.4,297.59999999999997,199.25093516354866,0.0
-208.8,296.4,193.29166949689807,0.0
-207.20000000000002,297.59999999999997,196.1250257095856,0.0
-208.8,302.4,195.42160286717643,0.0
-172.0,308.4,225.97810306473679,0.0
-208.0,316.8,218.31577963968232,0.0
-123.2,320.4,274.99111128668716,0.0
-208.8,319.2,215.42312110784542,0.0
-121.60000000000001,320.4,282.87791452733325,0.0
-210.4,321.59999999999997,221.0161294984959,0.0
-210.4,324.0,227.9172919864256,0.0
-204.8,321.59999999999997,221.5004488333958,0.0
-206.4,322.8,228.43232887547163,0.0
-202.4,321.59999999999997,225.67172949183674,0.0
-176.8,324.0,232.77350430767535,0.0
